latitude,longitude,avg_rent,median_rent,min_rent,max_rent,avg_rent_per_marla,median_rent_per_marla,property_count,avg_area_marla,city,province,location_name,dominant_property_type,avg_bedrooms,avg_baths,data_source
31.49012756,74.41880798,55000.0,55000.0,24000,86000,8300.0,8300.0,2,6.5,Lahore,Punjab,Cantt,House,3.5,4.0,sale_derived
31.490128,74.41881,26000.0,26000.0,26000,26000,8666.67,8666.67,1,3.0,Lahore,Punjab,Cantt,House,3.0,3.0,sale_derived
31.490163,74.385595,35200.0,35200.0,30400,40000,6876.92,6876.92,2,5.25,Lahore,Punjab,Nayyab Villas,House,3.0,4.0,sale_derived
31.490494,74.26993,48000.0,48000.0,48000,48000,9600.0,9600.0,1,5.0,Lahore,Punjab,Mustafa Town,House,4.0,4.0,sale_derived
31.490612,73.10647,25000.0,25000.0,25000,25000,3571.43,3571.43,1,7.0,Faisalabad,Punjab,Millat Town,Upper Portion,2.0,2.0,rental
31.490828,74.259939,20000.0,20000.0,20000,20000,5263.16,5263.16,1,3.8,Lahore,Punjab,Multan Road,House,2.0,0.0,sale_derived
31.490915,74.387413,53142.86,60000.0,34000,68000,10137.66,12000.0,7,5.5,Lahore,Punjab,Civil Defence,House,3.71,2.29,sale_derived
31.491115,74.332538,212428.57,220000.0,152000,300000,9907.14,10000.0,14,21.43,Lahore,Punjab,Model Town,House,4.86,4.64,sale_derived
31.49126,74.41563,42600.0,42600.0,39200,46000,6795.0,6795.0,2,6.5,Lahore,Punjab,Airport Road,House,2.5,3.0,sale_derived
31.491261,74.341564,260000.0,300000.0,180000,300000,7772.73,7500.0,3,34.67,Lahore,Punjab,Gulberg,House,3.67,2.0,sale_derived
31.491261,74.415629,47188.57,34000.0,14000,140000,7292.24,7800.0,35,6.64,Lahore,Punjab,Airport Road,House,3.14,2.97,sale_derived
31.491334,74.361305,36155.56,30600.0,13200,90000,7365.9,6773.33,18,5.08,Lahore,Punjab,Madina Colony,House,3.67,3.11,sale_derived
31.49133492,74.36130524,26000.0,26000.0,26000,26000,8666.67,8666.67,1,3.0,Lahore,Punjab,Madina Colony,House,4.0,0.0,sale_derived
31.491335,74.361305,22000.0,22000.0,22000,22000,6285.71,6285.71,1,3.5,Lahore,Punjab,Madina Colony,House,4.0,2.0,sale_derived
31.49138003,74.25089478,12800.0,12800.0,12800,12800,4266.67,4266.67,1,3.0,Lahore,Punjab,Ahmad Housing Society,House,6.0,3.0,sale_derived
31.49151182,74.26203568,24000.0,24000.0,24000,24000,7500.0,7500.0,1,3.2,Lahore,Punjab,Mansoorah,House,5.0,5.0,sale_derived
31.49184661,74.36253905,44000.0,44000.0,44000,44000,8800.0,8800.0,1,5.0,Lahore,Punjab,Madina Colony,House,5.0,6.0,sale_derived
31.492212,74.251015,63400.0,63400.0,42000,84800,6320.0,6320.0,2,12.5,Lahore,Punjab,Ittifaq Town,House,6.0,5.5,sale_derived
31.492213,74.251013,44826.67,39200.0,13200,100000,6858.94,7000.0,15,7.01,Lahore,Punjab,Ittifaq Town,House,4.47,3.93,sale_derived
31.49229,74.367165,35600.0,35600.0,35600,35600,8900.0,8900.0,1,4.0,Lahore,Punjab,Islam Nagar,House,3.0,2.0,sale_derived
31.492432,74.427974,16700.0,16000.0,10800,24000,5216.67,5100.0,4,3.25,Lahore,Punjab,Gohawa,House,2.5,2.25,sale_derived
31.49245899,74.37877849,60000.0,60000.0,60000,60000,8571.43,8571.43,1,7.0,Lahore,Punjab,New Super Town,House,3.0,3.0,sale_derived
31.492578,74.373529,54502.86,54000.0,36000,110000,11233.05,11600.0,35,5.16,Lahore,Punjab,Super Town,House,3.14,2.54,sale_derived
31.492615,74.265647,50560.0,38000.0,14000,140000,7590.86,7200.0,25,6.86,Lahore,Punjab,Mansoorah,House,3.28,3.68,sale_derived
31.492615,74.26565,65000.0,65000.0,50000,80000,6944.44,6944.44,2,9.5,Lahore,Punjab,Mansoorah,House,5.5,5.0,sale_derived
31.492682,74.42323,48000.0,48000.0,48000,48000,12000.0,12000.0,1,4.0,Lahore,Punjab,Cantt,House,4.0,5.0,sale_derived
31.49270497,74.36709334,50000.0,50000.0,50000,50000,10000.0,10000.0,1,5.0,Lahore,Punjab,Cavalry Ground,House,3.0,3.0,sale_derived
31.49278882,74.26662332,22000.0,22000.0,22000,22000,7333.33,7333.33,1,3.0,Lahore,Punjab,Mansoorah,House,3.0,3.0,sale_derived
31.49287033,74.38546753,160000.0,160000.0,160000,160000,8000.0,8000.0,1,20.0,Lahore,Punjab,Askari,House,4.0,5.0,sale_derived
31.492871,74.328074,234285.71,245000.0,160000,260000,11714.29,12250.0,14,20.0,Lahore,Punjab,Model Town,House,4.64,4.43,sale_derived
31.49287125,74.38546658,111000.0,95000.0,84000,170000,8975.0,8750.0,4,12.5,Lahore,Punjab,Askari,House,3.25,3.5,sale_derived
31.492908,74.259142,20320.0,18000.0,15200,26800,8247.52,7090.91,5,2.54,Lahore,Punjab,Gulshan-e-Ahbab,House,2.2,1.0,sale_derived
31.492981,74.312468,103893.33,86000.0,44000,340000,9597.14,9200.0,15,11.2,Lahore,Punjab,Garden Town,House,3.33,3.47,sale_derived
31.492981,74.388034,79000.0,79000.0,78000,80000,7900.0,7900.0,2,10.0,Lahore,Punjab,Eden,House,4.0,2.0,sale_derived
31.49303192,74.26192202,32000.0,32000.0,32000,32000,8000.0,8000.0,1,4.0,Lahore,Punjab,Mansoorah,House,4.0,4.0,sale_derived
31.49303592,74.34211671,120000.0,120000.0,120000,120000,10000.0,10000.0,1,12.0,Lahore,Punjab,Askari,House,3.0,3.0,sale_derived
31.49310911,74.42373633,40000.0,40000.0,40000,40000,5714.29,5714.29,1,7.0,Lahore,Punjab,Cantt,House,3.0,3.0,sale_derived
31.493155,74.370301,46480.0,40000.0,28000,114000,10262.5,10000.0,25,4.64,Lahore,Punjab,Islam Nagar,House,2.76,0.48,sale_derived
31.493164,73.102634,19250.0,15000.0,12000,35000,4003.69,3214.29,4,4.82,Faisalabad,Punjab,Millat Town,House,2.5,3.0,rental
31.493297,74.247151,28400.0,22000.0,8800,98000,6919.91,6500.0,11,5.09,Lahore,Punjab,Khayaban-e-Quaid,House,3.18,3.18,sale_derived
31.493298,74.247154,48000.0,48000.0,48000,48000,4800.0,4800.0,1,10.0,Lahore,Punjab,Khayaban-e-Quaid,House,6.0,6.0,sale_derived
31.49332639,74.262321,100000.0,100000.0,100000,100000,10000.0,10000.0,1,10.0,Lahore,Punjab,Mansoorah,House,4.0,4.0,sale_derived
31.493338,74.416925,70400.0,70000.0,66000,80000,7677.78,8750.0,5,9.4,Lahore,Punjab,Divine Homes,House,3.2,3.6,sale_derived
31.493355,73.109049,16500.0,16500.0,16500,16500,4125.0,4125.0,1,4.0,Faisalabad,Punjab,New Green Town,House,0.0,0.0,rental
31.4935025,74.27807093,26000.0,26000.0,26000,26000,8666.67,8666.67,1,3.0,Lahore,Punjab,Mustafa Town,House,3.0,3.0,sale_derived
31.493699,74.417302,68000.0,68000.0,68000,68000,5913.04,5913.04,1,11.5,Lahore,Punjab,Ring Road,House,5.0,6.0,sale_derived
31.49389474,74.37879894,40000.0,40000.0,40000,40000,10000.0,10000.0,1,4.0,Lahore,Punjab,New Super Town,House,3.0,4.0,sale_derived
31.493941,74.363204,61440.0,67600.0,32000,104000,9393.33,9000.0,5,6.6,Lahore,Punjab,Shiraz Villas,House,3.6,5.2,sale_derived
31.4939502,74.25932866,120000.0,120000.0,120000,120000,12000.0,12000.0,1,10.0,Lahore,Punjab,Ittifaq Town,House,5.0,4.0,sale_derived
31.49401,74.25717,22000.0,22000.0,22000,22000,8800.0,8800.0,1,2.5,Lahore,Punjab,Ittifaq Town,House,3.0,3.0,sale_derived
31.494064,74.245,30000.0,30000.0,30000,30000,6000.0,6000.0,1,5.0,Lahore,Punjab,Khayaban-e-Quaid,House,4.0,3.0,sale_derived
31.494143,74.37046,17400.0,17400.0,17400,17400,9666.67,9666.67,1,1.8,Lahore,Punjab,Walton Road,Flat,2.0,2.0,sale_derived
31.494189,74.277184,84000.0,84000.0,84000,84000,8400.0,8400.0,1,10.0,Lahore,Punjab,Mustafa Town,House,3.0,3.0,sale_derived
31.494262,74.400187,48257.45,49600.0,64,76000,8262.66,9000.0,22,6.01,Lahore,Punjab,Ali View Park,House,3.27,3.27,sale_derived
31.494263,74.400185,40000.0,40000.0,40000,40000,6250.0,6250.0,1,6.4,Lahore,Punjab,Ali View Park,House,4.0,5.0,sale_derived
31.494298,73.21151,35000.0,35000.0,35000,35000,2333.33,2333.33,1,15.0,Faisalabad,Punjab,Wapda City,Upper Portion,0.0,0.0,rental
31.494335,74.26878,87360.0,70000.0,52800,126000,6940.0,6400.0,5,13.2,Lahore,Punjab,Education Town,House,4.8,3.6,sale_derived
31.494408,74.437666,118365.96,108000.0,30000,340000,9397.87,9450.0,188,12.99,Lahore,Punjab,DHA Defence,House,4.28,4.82,sale_derived
31.494408,74.43767,130000.0,130000.0,130000,130000,6500.0,6500.0,1,20.0,Lahore,Punjab,DHA Defence,House,0.0,0.0,sale_derived
31.494432,74.41326,18000.0,18000.0,18000,18000,7200.0,7200.0,1,2.5,Lahore,Punjab,Cantt,House,4.0,5.0,sale_derived
31.49451797,74.37776864,88000.0,88000.0,88000,88000,8000.0,8000.0,1,11.0,Lahore,Punjab,New Super Town,House,5.0,6.0,sale_derived
31.494564,74.25138,10400.0,10400.0,10400,10400,2600.0,2600.0,1,4.0,Lahore,Punjab,Khayaban-e-Quaid,House,4.0,3.0,sale_derived
31.494628,74.414849,36742.86,38000.0,25200,48000,7792.58,7500.0,14,4.91,Lahore,Punjab,Cantt,House,2.86,3.0,sale_derived
31.49476498,74.42501307,74000.0,74000.0,74000,74000,7400.0,7400.0,1,10.0,Lahore,Punjab,Airport Road,House,5.0,6.0,sale_derived
31.494774,74.31723,121000.0,121000.0,76000,166000,9578.57,9578.57,2,13.5,Lahore,Punjab,Garden Town,House,4.5,5.0,sale_derived
31.494774,74.317231,143764.71,164000.0,76000,200000,9429.0,9500.0,17,16.06,Lahore,Punjab,Garden Town,House,4.18,3.88,sale_derived
31.49489763,74.36886907,80000.0,80000.0,80000,80000,8000.0,8000.0,1,10.0,Lahore,Punjab,Cavalry Ground,House,0.0,0.0,sale_derived
31.494993,74.27294,76000.0,76000.0,76000,76000,7600.0,7600.0,1,10.0,Lahore,Punjab,Mustafa Town,House,5.0,4.0,sale_derived
31.49499321,74.27294159,88000.0,88000.0,88000,88000,8800.0,8800.0,1,10.0,Lahore,Punjab,Mustafa Town,House,5.0,4.0,sale_derived
31.494994,74.272943,92700.0,91400.0,68000,120000,9270.0,9140.0,4,10.0,Lahore,Punjab,Mustafa Town,House,3.5,3.75,sale_derived
31.495099,74.24091,12000.0,12000.0,12000,12000,4000.0,4000.0,6,3.0,Lahore,Punjab,Abdullah Town,House,2.0,2.0,sale_derived
31.49511337,74.36480713,134000.0,134000.0,134000,134000,6700.0,6700.0,1,20.0,Lahore,Punjab,Cavalry Ground,House,3.0,4.0,sale_derived
31.495177,74.37139,67720.0,62000.0,22000,140000,9802.43,9952.38,10,7.9,Lahore,Punjab,Zaman Colony,House,3.7,3.5,sale_derived
31.49518809,74.3630641,70000.0,70000.0,70000,70000,7000.0,7000.0,1,10.0,Lahore,Punjab,Cavalry Ground,House,4.0,5.0,sale_derived
31.495241,74.374466,74000.0,58000.0,24000,140000,8700.0,7500.0,3,9.4,Lahore,Punjab,DHA Defence,House,4.0,4.67,sale_derived
31.49535047,74.3535912,156000.0,156000.0,156000,156000,11142.86,11142.86,1,14.0,Lahore,Punjab,Gulberg,House,4.0,4.0,sale_derived
31.495427,74.423858,44300.0,30000.0,30000,140000,7194.23,7500.0,16,6.94,Lahore,Punjab,Cricketer Villas,House,3.19,4.19,sale_derived
31.495469,74.266505,24200.0,24200.0,24000,24400,8066.67,8066.67,2,3.0,Lahore,Punjab,Waris Colony,House,3.0,3.5,sale_derived
31.49553,74.42381,128000.0,128000.0,128000,128000,6400.0,6400.0,1,20.0,Lahore,Punjab,Sui Gas Housing Society,House,0.0,0.0,sale_derived
31.49557877,74.27338409,80000.0,80000.0,80000,80000,10000.0,10000.0,1,8.0,Lahore,Punjab,Azam Gardens,House,6.0,6.0,sale_derived
31.495579,74.273384,76000.0,76000.0,76000,76000,10857.14,10857.14,1,7.0,Lahore,Punjab,Mustafa Town,House,0.0,0.0,sale_derived
31.495579,74.273386,57977.78,50400.0,17400,92000,9250.8,9200.0,27,6.23,Lahore,Punjab,Mustafa Town,House,3.37,3.85,sale_derived
31.495707,73.335301,11000.0,11000.0,11000,11000,3666.67,3666.67,1,3.0,Faisalabad,Punjab,Haji Abad,Upper Portion,2.0,2.0,rental
31.495734,74.426671,46000.0,46000.0,46000,46000,9200.0,9200.0,1,5.0,Lahore,Punjab,AR Cottages,House,3.0,4.0,sale_derived
31.495909,74.350569,194016.24,212000.0,134000,320000,11004.71,11000.0,197,17.56,Lahore,Punjab,Gulberg,House,4.43,4.12,sale_derived
31.495945,74.37718,82666.67,80000.0,80000,88000,8266.67,8000.0,3,10.0,Lahore,Punjab,New Super Town,House,3.33,3.33,sale_derived
31.495945,74.377184,59636.36,48000.0,34000,200000,12025.0,12333.33,22,6.2,Lahore,Punjab,New Super Town,House,3.45,2.91,sale_derived
31.49597205,74.26026828,72000.0,72000.0,72000,72000,4800.0,4800.0,1,15.0,Lahore,Punjab,Multan Road,House,5.0,4.0,sale_derived
31.496091,74.393234,24837.5,18200.0,7000,100000,6139.93,5466.67,48,4.18,Lahore,Punjab,Nishat Colony,House,2.85,1.75,sale_derived
31.496091,74.406009,66060.0,42000.0,10800,336000,8055.5,7106.67,20,8.06,Lahore,Punjab,Cantt,House,3.75,3.05,sale_derived
31.496092,74.393234,12800.0,8800.0,7400,22000,4806.67,4300.0,5,2.6,Lahore,Punjab,Nishat Colony,House,2.6,1.8,sale_derived
31.496092,74.406006,29400.0,29400.0,29400,29400,7350.0,7350.0,1,4.0,Lahore,Punjab,Cantt,House,3.0,4.0,sale_derived
31.49610572,74.36124164,103600.0,103600.0,103600,103600,10360.0,10360.0,1,10.0,Lahore,Punjab,Cavalry Ground,House,7.0,7.0,sale_derived
31.496231,74.25779,52000.0,52000.0,52000,52000,5200.0,5200.0,1,10.0,Lahore,Punjab,Ittifaq Town,House,3.0,4.0,sale_derived
31.496274,74.315636,148000.0,148000.0,148000,148000,5692.31,5692.31,1,26.0,Lahore,Punjab,Garden Town,House,7.0,8.0,sale_derived
31.496275,74.315636,160000.0,160000.0,160000,160000,6153.85,6153.85,1,26.0,Lahore,Punjab,Garden Town,House,3.0,3.0,sale_derived
31.49632,74.382237,38000.0,38000.0,38000,38000,9500.0,9500.0,1,4.0,Lahore,Punjab,Faisal Ghuman Road,House,5.0,6.0,sale_derived
31.496485,74.40588,50000.0,50000.0,50000,50000,10000.0,10000.0,1,5.0,Lahore,Punjab,Cantt,House,4.0,7.0,sale_derived
31.496567,74.273372,80000.0,80000.0,80000,80000,11047.62,11047.62,2,7.25,Lahore,Punjab,Mustafa Town,House,5.0,5.0,sale_derived
31.49657633,74.36567187,44000.0,44000.0,44000,44000,8000.0,8000.0,1,5.5,Lahore,Punjab,Cavalry Ground,House,2.0,2.0,sale_derived
31.49680064,74.36200776,64000.0,64000.0,64000,64000,12800.0,12800.0,1,5.0,Lahore,Punjab,Cavalry Ground,House,3.0,3.0,sale_derived
31.497037,73.271091,12000.0,12000.0,12000,12000,4000.0,4000.0,1,3.0,Faisalabad,Punjab,Khurianwala,House,1.0,2.0,rental
31.497116,74.321516,180000.0,170000.0,90000,340000,9472.22,9083.33,6,19.67,Lahore,Punjab,Garden Town,House,5.17,5.33,sale_derived
31.497116,74.32152,160000.0,160000.0,160000,160000,8000.0,8000.0,1,20.0,Lahore,Punjab,Garden Town,House,3.0,3.0,sale_derived
31.497116,74.398295,75800.0,75800.0,39600,112000,7607.69,7607.69,2,9.5,Lahore,Punjab,Askari,House,4.0,4.5,sale_derived
31.49716181,74.41377997,48000.0,48000.0,48000,48000,9600.0,9600.0,1,5.0,Lahore,Punjab,Cantt,House,3.0,4.0,sale_derived
31.497217,74.36174667,54000.0,54000.0,54000,54000,13500.0,13500.0,1,4.0,Lahore,Punjab,Cavalry Ground,House,3.0,4.0,sale_derived
31.49725101,74.24705654,31200.0,31200.0,31200,31200,4160.0,4160.0,1,7.5,Lahore,Punjab,Multan Road,House,4.0,5.0,sale_derived
31.497267,74.259941,32666.67,32000.0,32000,34000,7633.33,8000.0,3,4.33,Lahore,Punjab,Gulzar E Ahbab Society,House,4.0,1.33,sale_derived
31.497848,74.476147,151520.0,148000.0,139600,170000,7576.0,7400.0,5,20.0,Lahore,Punjab,DHA Defence,House,5.2,6.4,sale_derived
31.497921,74.32919,236666.67,260000.0,190000,260000,11833.33,13000.0,3,20.0,Lahore,Punjab,Model Town,House,5.0,5.33,sale_derived
31.49797599,74.34614539,230000.0,230000.0,230000,230000,11500.0,11500.0,1,20.0,Lahore,Punjab,Gulberg,House,5.0,5.0,sale_derived
31.498177,74.428847,34000.0,30000.0,26800,57200,9109.84,8571.43,6,3.67,Lahore,Punjab,Cantt,House,2.5,3.17,sale_derived
31.498177,74.42885,28000.0,28000.0,28000,28000,9333.33,9333.33,1,3.0,Lahore,Punjab,Cantt,House,3.0,4.0,sale_derived
31.498214,73.053575,29000.0,29000.0,25000,33000,3435.71,3435.71,2,8.5,Faisalabad,Punjab,Punjab Small Industries Estate,House,3.5,0.0,rental
31.49830561,74.37429417,34000.0,34000.0,34000,34000,11333.33,11333.33,1,3.0,Lahore,Punjab,Cavalry Ground,House,4.0,4.0,sale_derived
31.498433,73.211339,40000.0,38000.0,32000,50000,2666.67,2533.33,3,15.0,Faisalabad,Punjab,Wapda City,House,1.67,2.33,rental
31.498507,74.339025,86916.13,73000.0,48000,220000,7279.81,7300.0,62,11.6,Lahore,Punjab,Askari,Flat,3.08,3.26,sale_derived
31.498507,74.33903,68800.0,68800.0,58000,79600,6880.0,6880.0,2,10.0,Lahore,Punjab,Askari,Flat,3.0,3.5,sale_derived
31.49858,74.40927,42957.14,40000.0,18000,100000,8707.44,8800.0,56,5.11,Lahore,Punjab,Cantt,House,3.27,3.43,sale_derived
31.498883,74.24263,17771.43,16800.0,14000,22000,5641.9,5600.0,7,3.29,Lahore,Punjab,Pak Park,House,2.43,2.57,sale_derived
31.499019,74.263151,24000.0,24000.0,24000,24000,8000.0,8000.0,2,3.0,Lahore,Punjab,Crescent Town,House,3.0,0.0,sale_derived
31.499052,74.31836,120000.0,120000.0,120000,120000,6000.0,6000.0,1,20.0,Lahore,Punjab,Garden Town,House,3.0,3.0,sale_derived
31.499052,74.318363,170000.0,170000.0,170000,170000,8500.0,8500.0,1,20.0,Lahore,Punjab,Garden Town,House,4.0,5.0,sale_derived
31.49910143,74.40814347,22000.0,22000.0,22000,22000,11000.0,11000.0,1,2.0,Lahore,Punjab,Cantt,House,2.0,3.0,sale_derived
31.49921097,74.27351117,76000.0,76000.0,76000,76000,7600.0,7600.0,1,10.0,Lahore,Punjab,Allama Iqbal Town,House,3.0,4.0,sale_derived
31.499216,74.349013,41333.33,43000.0,22000,58000,8701.59,8583.33,6,5.0,Lahore,Punjab,Model Colony,House,4.33,2.33,sale_derived
31.499238,73.204644,40500.0,40500.0,36000,45000,8250.0,8250.0,2,6.5,Faisalabad,Punjab,Wapda City,Flat,2.0,3.0,rental
31.499348,74.416959,63963.64,66000.0,38000,86000,6657.43,6708.33,22,9.64,Lahore,Punjab,Eden,House,3.27,3.23,sale_derived
31.499385,74.248524,44740.0,50000.0,17200,68000,7403.33,7400.0,10,6.6,Lahore,Punjab,Marghzar Officers Colony,House,3.8,3.1,sale_derived
31.499386,74.24853,48400.0,48400.0,36800,60000,6680.0,6680.0,2,7.5,Lahore,Punjab,Marghzar Officers Colony,House,4.0,5.0,sale_derived
31.499458,74.417818,40850.0,27300.0,8800,100000,6188.33,5910.0,4,5.5,Lahore,Punjab,Eden,House,3.0,2.5,sale_derived
31.499481,74.418277,77833.33,77000.0,64000,94000,7875.13,7833.33,24,9.9,Lahore,Punjab,Eden Avenue Extension,House,3.5,3.12,sale_derived
31.49975,74.355125,21200.0,21200.0,21200,21200,10600.0,10600.0,1,2.0,Lahore,Punjab,Makkah Colony,House,3.0,2.0,sale_derived
31.499751,74.355125,34320.0,36200.0,16000,50000,10689.85,9550.0,10,3.37,Lahore,Punjab,Makkah Colony,House,2.8,2.6,sale_derived
31.499874,74.26253,33422.22,36000.0,20000,48000,9309.63,8800.0,9,3.72,Lahore,Punjab,Nadeem Town,House,3.44,1.89,sale_derived
31.500007,74.324734,179333.33,150000.0,36000,340000,7594.95,8000.0,9,23.17,Lahore,Punjab,Garden Town,House,4.11,4.22,sale_derived
31.500117,74.359753,48500.0,50000.0,38000,56000,8041.67,6750.0,4,6.75,Lahore,Punjab,Gulbahar Colony,House,5.0,5.5,sale_derived
31.50019,74.414685,68675.0,70000.0,48800,80000,8287.92,8500.0,16,8.41,Lahore,Punjab,Divine Gardens,House,3.38,4.19,sale_derived
31.500336,74.412789,73157.89,64000.0,50000,230000,7441.23,7500.0,19,9.53,Lahore,Punjab,Divine Gardens,House,3.53,2.63,sale_derived
31.500556,74.367728,111787.72,72000.0,19400,330000,9716.87,9466.67,114,12.14,Lahore,Punjab,Cavalry Ground,House,3.9,3.46,sale_derived
31.500557,74.36773,151714.29,180000.0,66000,270000,9097.62,9000.0,7,18.43,Lahore,Punjab,Cavalry Ground,House,4.43,4.14,sale_derived
31.50055871,74.25994354,68000.0,68000.0,68000,68000,6800.0,6800.0,1,10.0,Lahore,Punjab,Awan Town,House,2.0,2.0,sale_derived
31.500775,74.330184,222000.0,168000.0,168000,330000,8100.0,8400.0,3,28.0,Lahore,Punjab,Garden Town,House,2.33,2.0,sale_derived
31.500775,74.344354,163500.0,162000.0,100000,230000,8270.83,8111.11,4,23.75,Lahore,Punjab,Gulberg,House,3.25,2.25,sale_derived
31.500848,74.272971,77114.29,77000.0,48800,122000,8149.76,7857.14,14,9.36,Lahore,Punjab,Allama Iqbal Town,House,4.5,3.79,sale_derived
31.500849,74.27297,74000.0,74000.0,74000,74000,7400.0,7400.0,1,10.0,Lahore,Punjab,Allama Iqbal Town,House,4.0,4.0,sale_derived
31.501095,74.336111,47970.0,47970.0,29540,66400,15494.61,15494.61,2,3.1,Lahore,Punjab,Gulberg,Flat,1.5,1.5,sale_derived
31.501141,73.213956,75666.67,95000.0,35000,97000,6533.33,4850.0,3,14.5,Faisalabad,Punjab,Wapda City,House,1.67,1.67,rental
31.50116803,74.24307816,100000.0,100000.0,100000,100000,5000.0,5000.0,1,20.0,Lahore,Punjab,Marghzar Officers Colony,House,7.0,9.0,sale_derived
31.501178,74.355125,180000.0,180000.0,180000,180000,9000.0,9000.0,1,20.0,Lahore,Punjab,Gulberg,House,3.0,4.0,sale_derived
31.501178,74.447132,26400.0,33600.0,800,34000,4602.67,4250.0,5,7.0,Lahore,Punjab,DHA Defence,Flat,1.8,1.8,sale_derived
31.501179,74.44713,58000.0,58000.0,58000,58000,6444.44,6444.44,1,9.0,Lahore,Punjab,DHA Defence,Flat,3.0,0.0,sale_derived
31.501214,74.254832,94000.0,89000.0,78000,120000,7900.0,8300.0,4,12.5,Lahore,Punjab,Marghzar Officers Colony,House,5.75,5.5,sale_derived
31.501251,74.257576,33000.0,33000.0,24000,42000,6600.0,6600.0,2,5.0,Lahore,Punjab,Al-Hamd Park,House,3.0,3.0,sale_derived
31.501252,74.257575,27942.86,26000.0,14000,60000,9007.31,9333.33,21,3.1,Lahore,Punjab,Al-Hamd Park,House,2.57,2.14,sale_derived
31.501397,74.250927,64000.0,64000.0,28000,100000,6500.0,6500.0,2,11.75,Lahore,Punjab,Marghzar Officers Colony,House,5.0,0.0,sale_derived
31.50143,74.36781,34800.0,34800.0,34800,34800,8700.0,8700.0,1,4.0,Lahore,Punjab,Shiraz Villas,House,5.0,5.0,sale_derived
31.50147,74.24796,20000.0,20000.0,20000,20000,8000.0,8000.0,1,2.5,Lahore,Punjab,Marghzar Officers Colony,House,3.0,3.0,sale_derived
31.50147,74.247966,56000.0,64600.0,24800,70000,7920.91,6681.82,4,8.25,Lahore,Punjab,Marghzar Officers Colony,House,4.75,4.5,sale_derived
31.50147,74.259735,47200.0,48400.0,30000,62000,6340.0,6200.0,4,7.5,Lahore,Punjab,Awan Town,House,4.25,3.5,sale_derived
31.501681,74.261656,58000.0,62000.0,50000,62000,6911.11,6200.0,3,8.67,Lahore,Punjab,Awan Town,House,5.33,3.0,sale_derived
31.5017086,74.27506384,90000.0,90000.0,90000,90000,8181.82,8181.82,1,11.0,Lahore,Punjab,Allama Iqbal Town,House,5.0,6.0,sale_derived
31.5019736,74.24734354,36000.0,36000.0,36000,36000,7200.0,7200.0,1,5.0,Lahore,Punjab,Marghzar Officers Colony,House,3.0,3.0,sale_derived
31.501983,74.415457,113111.11,110000.0,88000,140000,8650.79,9000.0,9,13.11,Lahore,Punjab,Divine Gardens,House,4.22,2.67,sale_derived
31.50203363,74.27276216,84000.0,84000.0,84000,84000,8400.0,8400.0,1,10.0,Lahore,Punjab,Allama Iqbal Town,House,0.0,0.0,sale_derived
31.502093,74.320693,122800.0,130000.0,14000,260000,9071.43,10000.0,5,12.58,Lahore,Punjab,Garden Town,House,2.6,2.6,sale_derived
31.502166,74.333439,25344.16,18000.0,4000,210000,5933.0,5840.0,97,12.53,Lahore,Punjab,Ferozepur Road,House,2.78,2.52,sale_derived
31.502167,74.33344,27120.0,18800.0,10000,54000,7393.33,6266.67,5,3.6,Lahore,Punjab,Ferozepur Road,House,1.8,1.6,sale_derived
31.502182,74.335214,45466.67,41200.0,31000,66800,15703.37,15500.0,6,2.88,Lahore,Punjab,Gulberg,Flat,1.33,1.33,sale_derived
31.502374,74.44698,48571.43,36000.0,26000,90000,7506.11,6500.0,7,6.3,Lahore,Punjab,DHA Defence,Flat,2.14,2.43,sale_derived
31.502385,74.414506,72655.86,68000.0,40000,226000,7670.65,7500.0,111,9.47,Lahore,Punjab,Divine Gardens,House,3.65,1.92,sale_derived
31.502422,74.317138,149000.0,140000.0,140000,176000,7450.0,7000.0,4,20.0,Lahore,Punjab,Garden Town,House,3.25,3.25,sale_derived
31.502531,74.256935,80000.0,80000.0,80000,80000,5333.33,5333.33,1,15.0,Lahore,Punjab,Marghzar Officers Colony,House,6.0,7.0,sale_derived
31.502532,74.256935,26000.0,26000.0,26000,26000,4333.33,4333.33,1,6.0,Lahore,Punjab,Marghzar Officers Colony,House,2.0,2.0,sale_derived
31.502644,74.26131,100000.0,100000.0,100000,100000,5000.0,5000.0,1,20.0,Lahore,Punjab,Awan Town,House,6.0,6.0,sale_derived
31.502733,74.442862,117866.67,124000.0,94000,128000,11786.67,12400.0,15,10.0,Lahore,Punjab,DHA Defence,House,4.13,4.4,sale_derived
31.502824,73.21435,40687.5,37500.0,25000,65000,6038.54,5000.0,16,9.19,Faisalabad,Punjab,Wapda City,House,1.25,1.31,rental
31.502898,74.254789,75440.0,66000.0,59200,120000,6344.0,6400.0,5,12.0,Lahore,Punjab,Marghzar Officers Colony,House,5.0,5.0,sale_derived
31.502917,74.442928,112285.71,112000.0,104000,130000,11228.57,11200.0,7,10.0,Lahore,Punjab,DHA Defence,House,4.0,4.57,sale_derived
31.50303655,74.36722541,180000.0,180000.0,180000,180000,11842.11,11842.11,1,15.2,Lahore,Punjab,Cavalry Ground,House,4.0,4.0,sale_derived
31.50308,74.412864,80769.23,78000.0,62000,96000,7614.1,7500.0,13,10.62,Lahore,Punjab,Divine Gardens,House,3.62,3.31,sale_derived
